"1816" "1817" "1818" "1819" "1820" "1821" "1822" "1823" "1824" "1825" "1826" "1827" "1828" "1829" "1830" "1831" "1832" "1833" "1834" "1835" "1836" "1837" "1838" "1839" "1840" "1841" "1842" "1843" "1844" "1845" "1846" "1847" "1848" "1849" "1850" "1851" "1852" "1853" "1854" "1855" "1856" "1857" "1858" "1859" "1860" "1861" "1862" "1863" "1864" "1865" "1866" "1867" "1868" "1869" "1870" "1871" "1872" "1873" "1874" "1875" "1876" "1877" "1878" "1879" "1880" "1881" "1882" "1883" "1884" "1885" "1886" "1887" "1888" "1889" "1890" "1891" "1892" "1893" "1894" "1895" "1896" "1897" "1898" "1899" "1900" "1901" "1902" "1903" "1904" "1905" "1906" "1907" "1908" "1909" "1910" "1911" "1912" "1913" "1914" "1915" "1916" "1917" "1918" "1919" "1920" "1921" "1922" "1923" "1924" "1925" "1926" "1927" "1928" "1929" "1930" "1931" "1932" "1933" "1934" "1935" "1936" "1937" "1938" "1939" "1940" "1941" "1942" "1943" "1944" "1945" "1946" "1947" "1948" "1949" "1950" "1951" "1952" "1953" "1954" "1955" "1956" "1957" "1958" "1959" "1960" "1961" "1962" "1963" "1964" "1965" "1966" "1967" "1968" "1969" "1970" "1971" "1972" "1973" "1974" "1975" "1976" "1977" "1978" "1979" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013" "2014" "2015" "2016" "2017" "2018" "2019" "2020" "2021" "2022"
"61" 116078.81 117198.2 118886.09 119516.95 119561.3 119142.18 121280.26 124007.12 124214.2 123923.24 123507.74 127053.7 129994.48 128382.69 126585.1 124698.13 124745.53 126139.76 127079.89 128907.35 132859.44 132422.94 130140.6 131948.85 133803.41 134659.67 136434.8 138679.85 139082.55 139090.97 139129.65 142949.01 146249.66 145031.52 144370.99 144620.74 143101.28 143293.16 147091.38 152099.86 158837.31 156479.86 151592.13 153178.52 153910.81 154794.65 151408.15 150514.5 150853.24 150730.33 151963.26 153735.54 155155.6 150611.68 151740.54 153017.01 151984.15 151635.08 153916.73 155918.32 158091.34 159847.81 161257.33 162396.91 162823.01 164377.64 165982.09 166189.39 166316.49 165830.32 167822.09 169869.97 169421.04 169969.42 171086.46 172988.27 174505.72 173957.79 172230.61 171989.96 180285.72 182448.79 173107.2 170174.7 170665.5 177168.22 181578.27 180023.49 175021.17 172865.7 182026.5 181277.5 167766 181419.33 190740.5 183449 189083.5 189945.2 154863.83 151466.66 157321.16 162743.33 162326.67 160172.49 198400.83 209933.5 209635.5 199999.85 208083.2 207336.21 206835.04 210431.91 210755.31 204031.63 203423.88 218521.15 210036.58 203312.33 227862.85 222605.71 231773.98 238113.69 232542.88 220671.31 218727.27 219480.37 217732.95 221312.54 222015.09 223807.11 238510.21 238335.19 238239.42 242133.26 242216.44 240894.13 237209.55 241764.9 248336.41 254505.69 254355.38 256603.06 264535.83 264505.01 264214.56 270923 277703.59 285698.89 285132.59 283547.32 285971.04 284778.97 284465.82 284827.58 288554.79 286885.86 282194.77 279834.03 289328.69 284747.5 251135.33 150733.64 153094.44 168480.64 175583.15 277091.4 324087.66 317457.41 308014.61 306323.28 310433.9 309734.18 308350.12 309518.51 308414.19 311633.38 318137 312526.48 304137.85 298623.6 294756.57 286858.69 283632.3 280712.09 279433.07 279035.55 242828.53 266750.86 285221.05 299560.05 301315.06 352658.73 409802.27 418670.08 423882.21 425152.82 417270.77 413044.67 414308.58 412486.87 416449.31 416349.95 417283.58 417514.97 425374.29 426216.9 428810.8
"62" 110389.81 111420.39 112773.48 114331.31 115032.98 115038.28 114951.7 117153.75 119803.06 120050.64 119521.14 119130.22 122570.73 125280.39 123719.82 122100.57 119747.64 119853.87 121731.48 122587.83 125065.01 128557.57 127451.42 125584.52 127328.22 128997.83 129948.15 131885.3 134249.54 134959.74 134727.41 134257.85 138041.32 141010.87 139886.88 139857.32 140028.41 138444.22 138070.58 141406.48 146977.31 153605.9 150315.33 145205.02 147506.78 150297.9 148919.88 146556.74 145338.16 145812.7 146531.82 148531.8 149339.17 144569.28 145760.41 146343.63 148348.35 147673.7 147451.47 149956.86 151686.26 153927.97 155287.45 156214.56 157626.44 158337.76 159731.07 161256.63 161434.49 161657.54 161791.07 163548.69 165175.6 165009.19 164963.73 165138.62 166765.88 169374.27 170471.53 168696.72 167644.54 175552.41 176326.38 167303.25 165918.57 166565.84 173415.79 176925.09 174468.53 169716.3 168310.07 177809.67 176783.33 163295 176629 186067.33 179663.17 184743.35 159150.17 152968.16 148947.16 154202 160560.84 158173.49 183984 193831.84 205004.66 204946.42 195390.96 203285.17 202837.09 202675.82 206178.43 206004.18 199601.04 199101.28 213565.12 205667.77 199130.03 222708.07 217863.44 227312.5 233574.25 218251.52 215642.61 213312.21 214737.04 212233.86 217727.92 219472.87 230263.27 235317.93 235305.03 234752.59 238650.99 238688.88 237483.48 233825.45 238395.64 244961.22 251167.25 251089.15 253551.96 261737.09 261686.07 261608.8 269806.25 276578.54 283187.84 282365.54 280634.23 283056.75 281960.58 281616.45 282047.58 285949.55 284244.24 279823.51 277642.25 287171.29 282613.01 249089.83 149519.57 151834.13 167161.12 174221.56 275088.03 321692.31 315040.31 305637.85 303939.11 308184.24 307642.33 306274.14 307521.41 306575.6 309720.84 316200.27 310698.61 302320.71 296944.3 293134.22 285227.52 282569.03 280259.77 279006.82 278628.16 242412.32 266296.15 284701.52 298316.01 299990.48 350756.51 407048.2 415757.13 421515 423151.2 415545.24 411353.6 412274.1 410668.58 414749.53 415390.96 417037.64 416629.5 424161.68 425459.59
"63" 104239.19 106071.77 107135.56 108279.73 109572.55 110445.06 110742.92 110905.92 112946.2 115353.54 115315.53 114780.91 114569.64 117773.69 120376.92 119043.96 116987.35 114653.7 115265.8 117227.23 118346 120213.88 123304.04 122669.06 120836.58 122805.45 124511.18 125419.33 127305.58 129693.08 130212.92 129474.94 129090.24 132635.24 135819.4 135272.16 135133.29 135035.92 132896.52 132410.67 136429.85 141674.78 147531.22 143813.48 138874.09 144203.55 144984.66 144184.85 141354.41 139895.06 140895.57 142267.23 144616.78 139147.96 139276.7 140111.57 141249.74 143997.05 143116.75 142970.76 145271 146942.81 149484.53 150325.79 150969.92 151779.2 152539.66 154763.66 156305.63 156453.76 155624.34 155788.76 158452.83 160315.96 159935.06 159421.11 159571.46 160740.67 164168.45 166771.84 162672.24 160654.51 170082.01 171207.58 162347.5 161022.42 162117.39 169315.81 171923.21 168367.6 164764.61 164193.5 173485 171980.17 158605 172334.17 182054.17 175771.29 155009.5 156585.16 150168 146253 152100.33 154288.77 179137.83 179380.84 188793.33 200073 200039.31 190384.24 198376.9 198252.35 198183.71 201347.54 201203.03 195025.36 194495.68 208268.81 200946.14 194749.65 217560.34 213199.98 222448.7 218129.13 212416.09 209871.74 208856.21 208725.53 207879.24 215313.9 225716.77 226908.71 232088.22 231558.35 230977.74 234797.66 235039.23 233820.56 230308.93 234860.68 241268.48 247625.81 247776.45 250359.84 258630.76 258787.49 260166.33 268691.87 274209.2 280256.9 279306.76 277556.62 279893.75 278875.84 278524.61 279160.71 283088.31 281420.86 277316.9 274455.54 283739.92 279980.88 246852.93 148218 150551.09 165771.19 172841.41 273108.44 319370.91 312749.77 303401.52 301667.62 306041.99 305657.96 304312.57 305425.19 304525.31 307641.46 314054.31 308650.87 300255.35 295080.54 291356.92 284156.61 282023.6 279637.5 278442.29 278056.35 241846.27 265717.92 283589.01 296858.32 298424.87 348804.18 404847.6 413294.07 419698.42 421936.33 413858.8 409319.88 410044.96 408386.44 413055.75 413776.05 414832.12 414360.09 422157.24
"64" 97857.49 100277.16 101657.3 102877.9 103657.59 104891.48 106108.53 106513.08 106857.74 108556.49 110328.3 110399.62 110089.5 109762.2 112869.29 115566.22 113724.79 111706.87 109938.22 110627.62 112281.63 112875.73 114959.92 118362.01 117790.31 116549.62 118426.02 119709.03 120902.6 122651.41 124491.49 124736.45 124176.87 123517.32 127356.87 130944.41 130164.24 129980.95 129180.65 126941.83 126978.27 130747.02 135490.46 141147.93 137448.18 136295.91 139827.01 139855.29 139137.28 135904.21 134357.99 136229.09 138077.85 135095.79 134073.85 132445.76 134212.37 136687.65 139421.4 138288.99 137351.19 140014.84 142282.04 144662.34 145201.47 145690.27 146867.82 147648.53 149605.87 151183.32 151314.48 150836.93 150993.94 153232.59 154860.47 153293.82 152449.45 153489.43 154706.34 158776.03 159403.13 154871.41 155043.51 164062.97 165501.86 157352.88 156473.81 157816.07 165163.48 166621.99 162916.13 160448.17 159869.67 168659.5 167075.17 154156.83 168298.33 177857.2 147276.5 152287.99 152959.5 146952.83 144290.67 144312.37 172611.5 174343.33 174400.66 183650.67 194792.66 194725.3 185319.34 193465.85 193484.42 193227.07 196430.38 196015.54 189872.9 189443.53 202796.88 196090.26 190278.56 212372.57 208098.53 207110.47 211562.28 206354.26 205116.89 203324.98 204005.21 204687.65 221214.81 222058.56 223565.68 228044.84 227438.33 226814.61 230705.36 231005.9 229965.96 226692.15 231093.46 237341.14 243858.67 244190.32 246915.81 255458.12 257165.82 258708.65 266212.28 271359.09 276910.76 275917.33 274250.78 276540.82 275540.2 275465.85 276080.12 279999.65 278465.04 274773.49 271942.86 280897.02 277276.06 244579.81 146880.56 149186.17 164309.2 171398.67 271085.53 316941.29 310302.64 301066.46 299362.52 303800.1 303450.57 302158.74 303214.57 302401.02 305474.4 311927.11 306598.09 298198.42 293167.8 290242.7 283679.08 281354.85 278887.4 277724.2 277363.38 241207.26 264399.22 281983.17 295438.33 296770.98 346847.45 402934.08 411701.28 417954.91 420086.85 412193.64 407554.16 408369.38 407066.39 411715.55 412047.92 412929.28 412700.4
"65" 92978.84 94182.02 95819.23 97354.64 98565.42 99988.8 101198.01 101773.93 102351.93 102691.25 104466.83 106033.56 105666.64 105237.74 104933.26 108006.29 110003.28 108284.68 106884.44 105215.33 105650.95 106948.64 107817.92 110149.56 113421.89 113449.12 112192.84 113458.57 114956.61 116370.1 118734.3 120011.92 119356.77 118576.32 118153.1 121943.84 125373.75 124914.27 123999.23 122951.72 121402.39 121563.91 124725.57 129037.76 135001.61 136658.82 133202.42 134284.52 134440.83 133839.04 131650.59 130592.49 131891.67 128855.01 130578.74 129504.62 128200.18 129685.19 131934.51 134607.36 134589.95 134000.07 135425.08 137268.95 139711.69 140702.56 141167.81 142045.28 142613.72 144341.47 145463.19 145712.56 146048.64 146134.62 147523.65 147535.19 145852.83 146019.97 147473.91 148521.71 150627.86 151840.99 148993.31 148956.35 157497.68 159447.69 152292.86 151613.9 153155.19 160501.4 161760.41 157862.5 155887.17 155157.67 163646.83 162137.17 149798 163403.35 147942.83 144247.66 148469.83 148887.83 144411.34 138351.99 163004.33 167650 168993.66 169132.5 178154.67 189131.5 189377.5 180322.36 188344.23 187970.59 188075.41 191139.39 190468.96 184555.49 184381.28 197043.69 190729.89 185492.52 206858.28 193644.93 200649.05 204937.73 201280.35 199136.92 198723.62 200481.64 209063.74 217087.81 218243.49 219263.66 223589.53 222925.64 222482.05 226326.1 226710.73 225920.98 222863.55 227124.93 233299.36 240018.17 240376.07 243360.17 253457.53 255184.14 255641.56 263088.29 267999.41 273325.32 272325.53 270628.09 272854.9 272097.71 272053.54 272753.4 276769.62 274792.71 271092.24 268958.27 277884.12 274357.44 242068.7 145426.79 147872.51 163023.86 170113.27 269122 314502.33 307953.95 298838.31 297116.64 301517.01 301176.56 299886.77 300940.32 300161.76 303192.25 309594.95 304357.89 295995.13 291626.37 289452.99 283032.89 280481.01 277938.12 276811.94 276499.69 240156.78 262733.14 280063.02 293074.83 294499.53 345225.08 401377.31 409733.69 416036.92 418053.94 409763.96 405774.59 407090.99 405297.39 409758.25 410080 410975.8
"66" 86570.57 88148.84 89726.02 91446.63 92971.37 94361.17 95736.06 96760.01 97488.65 98054.81 97778.56 99230.23 101119.1 100777.6 100351.57 100273.76 102659.19 104473.92 103301.74 102020.52 100746.35 100841.52 101982.42 103236.75 105333.8 108517.76 108608.39 107232.21 108500.48 110178.33 111096.1 112920.01 114474.67 113676.82 113160.11 113419.54 117085.02 120091.46 118796.69 117605.15 117514.99 116212.57 115688.86 118387.92 122834.98 130503.7 129710.16 127163.11 128386.3 128685.13 127468.1 125703.7 125918.86 123012.43 124121.05 124821.02 124153.67 123667.03 124913.79 126889.76 129729.86 129782.72 129045.72 130430.23 132092.62 134532.67 134915.91 135481.18 137057.41 137467.71 139393.78 140510.91 140406.67 141171.92 140801.85 142135.49 142450.22 139849.24 139655.28 141263.79 145785.86 147972.77 145648.81 142811.13 142501.31 150653.11 153550.01 147142.01 146510.68 148051.94 154900.51 155999.5 152690.67 150927 150351.83 158056.33 156775.5 145640.33 139092.84 147533.66 140331.66 144267.16 145642.84 139694.53 157754.34 157950.5 162173.16 163469.16 163619 172304.5 183246 183766.88 175096.59 182616.09 182483.56 182460.43 185381.53 184765.81 179001.37 178825.81 191394.69 185603.91 180312.04 191734.63 187128.03 194003.56 199267.1 195033.31 194210.66 195516.62 204960.97 204662.75 212792.52 213493.17 214560.92 218859.64 218292.3 217822.73 221741.2 222245.21 221530.83 218758.14 222904.7 229050.07 235750.07 236311.92 240895.1 251279.48 251842.49 252132.46 259582.85 264304.51 269395.61 268364.09 266686.81 269100.7 268400.07 268424.96 269223.43 274103.36 272076.22 267832.09 265849.71 274734.52 271355.74 239467 144072.31 146671.89 161688.38 168747.23 267089.85 312067.43 305566.78 296534.04 294902.95 299206.12 298629.01 297405.06 298448.26 297627.26 300606.05 307049.7 301958.64 294330.47 290565.87 288490.24 282185.87 279419.14 276867.19 275790.71 274967.14 238499.14 261050.01 278107.57 290687.63 292567.31 343611.42 400189.27 408093.18 413466.48 414751.9 406738.13 404308.13 405421.22 403009.87 407634.97 408085.4
"67" 80125.92 82246.61 83824.03 85299.51 86947.28 88881.82 91156.01 92089.52 92331.24 93038.91 93194.86 92822.39 94305.94 96036.44 95817.97 95596.72 94952.07 97202.75 99399.37 98253.37 97268.51 95662.25 95751.3 97498.8 98609.99 100837.35 103941.98 103615.26 102249.43 103511.65 105067.37 105714.04 107406.77 108623.11 108142.13 108188.53 108341.01 111745.91 113926.22 112260.9 111871.01 112004.38 110217.33 109458.25 112308.93 119259.61 124996.62 123712.77 120704.74 122088.76 122113.23 121703.99 120886.65 116935.87 118124.88 118311.33 119079.11 119097.83 118839.56 119810.04 122081.8 125401 124664.21 123633.08 125248.03 127050.92 129598.28 129101.31 129627.67 131966.02 132312.58 134027.46 134983.09 134990.38 135838.03 135254.29 135604.95 136001.49 133921.47 133073.56 135834.13 141903.42 142773 139078.92 136207.29 135957.76 144105.53 147497.1 141638.93 141009.63 142149.46 148312.5 150463.67 147670.17 145854 144655.33 151716.83 151421.25 120739 134471.16 142141.99 136039.16 140853.5 138553.47 156634.82 152298.17 152227.98 156418.84 157676.66 157802.67 166218.83 177189.5 177944.23 169200.24 176797.34 176579.84 176384.52 179231.94 178718.91 173163.59 173012.96 185565.6 180148.72 166897.28 184722.9 180612.81 188287.67 192417.42 189786.61 190593.12 199073.92 200040.85 200108.23 207612.83 208340.01 209465.58 213823.46 213215.48 212953.43 216983.29 217387.58 216907.59 214516.26 218638.97 224500.4 231375.42 233529.14 238139.8 247537.47 247977.35 248141.19 255603.08 260204.93 264990.39 263960.3 262658.02 265008.29 264390.19 264569.75 265872.53 270781.8 268593.01 264502.76 262595.08 271469.68 268149.76 236581.6 142244.17 144844.51 159747.09 166812.73 264379.77 308917.71 302537.88 293806.7 292329.84 296477.06 295778.25 294619.21 295592.81 294840.43 297761.57 304175.38 300077.68 293156.89 289271.2 287231.04 281034.34 278199.41 275598.88 274091.36 272693.84 236509.06 258554.46 275789.89 289373.55 291183.28 342056.9 398230.49 406091.83 411160.06 412003.52 404616.04 402510.65 403844.5 401334.79 405699.91
"68" 73871.35 76081.1 78008.06 79459.27 80685.23 83033.37 85834.96 88229.31 88383.12 87689.61 88234.79 88309.32 87958.92 89168.52 90817.25 90838.09 90050.81 89498.04 92163.42 94222.98 93426.92 92119.5 90382.96 91114.66 92898.99 94138.02 96124.98 98743.45 98560.1 97209.46 98636.81 99888.17 100178.36 101536.2 102853.89 102862.95 102838.45 102859.12 105493.13 107323.14 106415.14 106239.56 105772.87 103815.19 103464.18 109085.91 114059.77 119144.76 117222.29 113792.61 115694.95 116632.57 116812.2 111918.39 111676.42 111757.51 112006.66 113429.87 113681.4 113628.22 114816.46 117384.28 120386.49 119018.89 117984.87 120017.03 121699.81 124227.64 123101.25 123640.28 125329.35 125431.4 128256.35 129297.69 129095.2 127535.38 126253.24 128137.57 129607.48 127742.17 128762.87 132903.03 137470.14 136997.91 131813.82 129261.25 129556.87 137251.13 141040.67 135784.41 134705.58 135678.17 142005.83 143918.67 141801.17 139565.67 138013.83 145066.29 124089 116776.32 128854 136159.16 132310.51 133049.21 154114.34 150557.17 146142.82 146393.33 150456.17 151430.17 151570 159941.5 170919.5 171283.98 163092.4 170421.58 170089.6 170056.7 172984.77 172340.01 166940.34 167055.64 179361.13 165782.14 159924.28 177638.74 174755.25 181390.43 186556.63 186381.75 194193.12 193420.35 194791.77 194683.01 202047.41 202857.98 204237.32 208420.52 207893.48 207761.91 211803.5 212327.25 212045.88 210015.39 213924.96 219727.46 227889.11 229621.05 233495.51 243255.69 243626.36 243847.37 250783.58 255279.11 260285.72 259589 258332.94 260626.72 260114.49 260696.05 262263.2 267016.82 264952.83 260982.46 259229.33 267970.15 264583.77 233346.89 140278.8 142845.46 157533.89 164636.19 261365.21 305520.92 299372.87 290933.56 289522.6 293500.34 292706.55 291643.67 292566.17 291876.59 294774.33 301770.13 298612.08 291860.02 287797.79 285853.61 279864.87 276847.73 273739.98 272194.03 271018.88 234905.72 256416.26 273949.04 287552.2 289216.35 339414.94 395295.46 403817.11 408207.56 409039.13 402043.5 399925.26 401272.91 398712.91
"69" 67890.4 69892.82 71768.68 73675.11 74857.24 76870.35 80011.79 82613.73 85166.19 84416.69 82801.62 83291.94 83244.78 82827.47 83824.53 85357.8 84977.07 84438.73 84408.27 86994.33 89298.06 88039.48 86568.88 85519.52 86287.83 87811.98 88819.51 90741.09 93455.76 93418.57 92526.26 93459.85 94027.87 94239.95 95690.01 97170.86 97187.05 97157.74 96436.67 98790.19 101041.73 100230.92 99768.15 99097.41 97622.3 99907.89 103656.29 107947.39 112740.56 110250.14 107784.69 110635.39 111245.78 107871.91 106398.33 104580.22 105015.55 106151.95 107363.42 107851.46 107798.73 109272.1 112032.51 114783.81 113090.93 111359.83 113660.99 115999.08 118644.15 116922.89 116141.38 118516.77 119581.66 122274.39 123108.77 121935.67 120392.15 119175.33 120688.72 122928.82 120432.85 122292.72 128161.64 131743.44 129894.53 124529.8 122613.45 122957.42 130199.85 134290.92 129133.22 127349.83 128711.5 135034.33 137517.83 135191.33 132636.83 131131.37 118476.67 119492.82 112155.66 122987.66 131019.34 125782.25 149301.33 147642.17 143863.47 139963.83 140352.99 144123 144937.5 145300.83 153528.5 163669 164591.77 156612.39 163509.5 163302.95 163513.59 166414.31 165511.74 160560.47 160752.23 164070.69 157640.12 152946.6 171276.33 168065.54 175501.14 181965.85 188727.36 188071.66 187739.27 188861.13 188857.54 196072.42 197147.68 198446.68 202738.27 202358.15 202161.02 206321.78 207007.79 206924.6 205071.82 209006.02 216012.49 223829.67 224242.67 228334.62 238446.89 238861.81 238591.39 245036.83 249829.64 255391.78 254761.24 253603.18 255965.7 255402.4 256366.8 258274.41 263058.47 261144.01 257219.24 255539.01 264118.71 260667.33 229836.81 138128.42 140688.22 155198.94 162345.12 258194.77 302237.86 296160.21 287671.19 286390.04 290212.35 289403.52 288422.97 289338.33 288743.54 292375.96 299849.03 296939.07 290316.92 286079.16 284271.02 278489.19 274545.45 271383.67 269994.36 268496.45 233043.54 254317.11 271777.67 285415.71 287138.1 337062.68 391965.86 400259.78 405163.67 406151.57 399152 396907.44 398221.08
"70" 62628.7 63793 65480.13 67339.98 69083.51 71057.55 73638.78 76426.4 79193.49 81818.51 80356.58 77811.37 78004.34 77869.48 77438.17 78808.34 79809.45 79214.39 79142.19 79187.65 81684.02 83264.92 82114.25 81413.29 80413.76 80954.23 82340.92 83303.55 85272.64 88068.87 88087.58 86716.09 87292.54 87744.1 88299.21 90019.68 91336.97 91280.63 90533.91 89579.64 91843.46 94133.05 93475.26 92855.07 92623.12 93687.88 94419.07 97455.74 101259.16 105871.37 105762.55 103680.8 104659.41 102140.03 102129.17 99787.25 98243.73 98997.54 99856.6 100888.62 101282.07 101955.08 103738.53 106056.79 108871.08 108571.29 106863.79 107846.6 110084.23 112843.46 113412.02 112676.92 112707.62 113499.46 115780.02 116143 114707.24 113401.01 112091.09 112954.17 114446.47 113398.72 116973.24 121522.02 124071.09 122388.28 117216.67 115602.63 115943.88 122587.61 126574.42 121292 119618.83 120995.67 127668.33 130091.5 127857.83 125332.63 106304.5 113467 113950 106887.83 117565.68 122888.27 140311.67 142305 140283.82 136973.5 133329.83 133812.33 137428.84 138133.83 138667.5 145977.67 156450.83 157850.03 149823.8 156249.57 156211.33 156468.64 159183.56 158357.5 153349.42 147700.7 156819.21 149438.02 146602.46 163931.27 162049.74 170538.02 183562.96 182064.97 181774.6 181155.54 182474.12 182602.8 189807.16 190793.3 192307.02 196679.76 196241.83 196158.59 200483.66 201481.54 201455.4 200008.99 205111.18 211897.42 218501.13 218575.29 222870.73 233130.18 233279.5 232574.12 238768.39 244371.69 250151.84 249501.12 248522.27 251128.81 250880.84 251977.56 253891.41 258661.49 256899.56 253093.49 251557.61 259905.37 256465.81 226094.61 135858.21 138416 152795.88 159969.84 254836.32 298648.52 292692.19 284236.26 283003.05 286749.73 285873.97 284942.27 285926.71 285895.11 290137.65 297682.26 294922.47 288426.88 284127.17 282527.28 275935.42 271551.32 269100.29 267900.97 266398.71 231173.24 252624.25 270122.76 283255.71 284895.54 334062.91 388392.5 397480.35 402603.3 403298.54 396217.31 394028.37
"71" 56914.46 57892.59 59381.81 60969.81 62662.62 64512.53 67075.51 69810.16 72616.3 75505.94 76359.37 74080.22 72353.79 72388.87 72219.81 72141.69 73043.2 73889.16 73726.43 73736.73 74422.91 76182.64 77066.78 76606.11 76013.04 75489.7 75950.02 76746.24 77737.43 79710.04 82227.08 81796.55 80349.93 80728.14 81479.79 82190.92 83806.26 85197.36 84447.01 83503.47 83651.6 86071.57 87304.73 86324.97 86162.44 88122.63 87781.98 88183.48 90684.37 94140.88 97863.48 98141.54 97251.53 95333.45 95799.99 94148.01 92273.53 92041.4 92556.63 93188.32 94492.12 95670.93 96300.64 97552.36 99760.34 102349.98 102286.01 101061.85 101819.85 103916.51 106282.7 106766.55 106412.84 106672.92 106915.25 108878.14 109128.01 107199.22 106367.95 104717.27 108007.29 110943.06 107792.99 110184.76 113426.63 116388.7 115296 109922.67 108453.43 108647.05 115141.03 118962 113779 112006.83 113733.67 120356.33 122926.67 120681.9 101448.17 101649.99 107874.33 108047.99 102320.33 104250.06 129234.33 133272.17 134936.14 133139.33 130000.82 126448.16 127198.33 130652.5 131348.5 131330.33 138788.17 148115.65 149698.52 142840.48 148902.34 148854.86 149132.24 152108.3 151332.6 141534.64 142566.66 149054.99 141993.01 139506.64 157408.35 157002.85 171902.88 176589.26 175474.92 174721.87 174346.18 175777.57 176163.58 182972.92 184181.65 185974.1 190125.21 189724.21 189956.64 194554.95 195546.52 195822.65 195682.83 200490.18 206383.49 212696.5 212516.84 216915.46 226826.32 226752.26 226084.46 232502.89 238444.41 244386.4 243914.32 243211.23 245891.77 245724.68 247126.43 249259.69 254063.14 252302.03 248466.84 246975.51 255338.9 251996.41 222099.38 133500.7 136035.32 150232.56 157683.33 251461.46 294545.5 288762.84 280448.71 279355.02 282943.05 282024.54 281202.99 282864.37 283354.51 287658.49 295234.14 292607.12 286341.93 281944.09 279661.78 273008.01 268681.39 266091.1 264743.74 263177.2 228776.23 250054.45 267699.43 281192.31 282545.24 330979.81 385399.63 394804.99 400354.3 401035.7 393624.57
